commit_hash,date,author,filepath,lines_added,lines_deleted,net_change,file_type
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/alembic/versions/015_dag_orchestration.py,6,12,-6,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/__init__.py,31,1,30,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/executor.py,280,0,280,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/registry.py,166,0,166,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/tasks/__init__.py,34,0,34,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/tasks/analysis.py,270,0,270,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/tasks/dataset.py,302,0,302,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/tasks/prediction.py,100,0,100,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/src/platform/dag/templates.py,164,0,164,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/tests/unit/dag/test_registry.py,209,0,209,py
84dfd2e,"feat: Implement DAG-based workflow orchestration with a task registry, executor, and initial dataset, analysis, and prediction tasks, alongside a database migration for DAG tables.",Naman Agarwal,backend/tests/unit/dag/test_templates.py,151,0,151,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/src/platform/dag/__init__.py,31,0,31,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/src/platform/dag/engine.py,337,0,337,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/src/platform/dag/models.py,253,0,253,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/src/platform/dag/repository.py,418,0,418,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/src/platform/dag/service.py,370,0,370,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/tests/unit/dag/__init__.py,1,0,1,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,backend/tests/unit/dag/test_engine.py,350,0,350,py
986c59f,"feat: Introduce a new DAG orchestration system for managing definitions, runs, and step execution.",Naman Agarwal,docs/plans/DAG Migration Architecture Plan.md,333,0,333,md
9143fad,refactor: Add DAG orchestration infrastructure and comprehensive schema documentation,Naman Agarwal,backend/alembic/versions/015_dag_orchestration.py,207,0,207,py
9143fad,refactor: Add DAG orchestration infrastructure and comprehensive schema documentation,Naman Agarwal,docs/SCHEMA.md,811,0,811,md
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,CLAUDE.md,483,0,483,md
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/DOMAIN_MIGRATION.md,284,0,284,md
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/api/main.py,25,13,12,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/api/routers/__init__.py,0,1,-1,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/__init__.py,8,0,8,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/README.md,55,12,43,md
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/__init__.py,3,0,3,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/api/__init__.py,7,7,0,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/models/__init__.py,6,8,-2,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/models/organization.py,42,0,42,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/models/project.py,42,0,42,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/models/user.py,45,0,45,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/models/workspace.py,67,0,67,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/schemas/__init__.py,27,10,17,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/admin/services/__init__.py,4,8,-4,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/README.md,113,15,98,md
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/__init__.py,3,0,3,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/api/__init__.py,13,12,1,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/models/__init__.py,14,25,-11,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/models/enums.py,25,0,25,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/schemas/__init__.py,9,44,-35,py
fc4d05b,"feat: Implement domain-driven design by introducing dedicated `analysis`, `datasets`, and `admin` domains with new services, schemas, and models, alongside refactoring existing feature modules.",Naman Agarwal,backend/src/domains/analysis/schemas/analyses.py,185,0,185,py
